file,model_grid,particle,model_interaction,model_atmosphere,energy,theta,number,rand1,rand2,rand3,disk,filepath,filename,filesize,height,par1,phip,par5
/DATA9/DataBase/Sb/atm01/0014/10PeV/05/CLOUT4w_Sb_atm01_0014_10PeV_05_063.gz,ssf,14,Sb,01,10,5,63,116,157,168,DATA9,Sb/atm01/0014/10PeV/05,CLOUT4w_Sb_atm01_0014_10PeV_05_063.gz,826931999,2054911.4568327924,10657889.681356275,5.817286981336118,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/05/CLOUT4w_Sb_atm01_0014_10PeV_05_064.gz,ssf,14,Sb,01,10,5,64,117,158,169,DATA9,Sb/atm01/0014/10PeV/05,CLOUT4w_Sb_atm01_0014_10PeV_05_064.gz,742091789,1097123.4975524906,10657889.681356275,4.290449848157524,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/05/CLOUT4w_Sb_atm01_0014_10PeV_05_065.gz,ssf,14,Sb,01,10,5,65,118,159,170,DATA9,Sb/atm01/0014/10PeV/05,CLOUT4w_Sb_atm01_0014_10PeV_05_065.gz,844361683,2545011.4672377645,10657889.681356275,4.103368990689512,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/05/CLOUT4w_Sb_atm01_0014_10PeV_05_066.gz,ssf,14,Sb,01,10,5,66,119,160,171,DATA9,Sb/atm01/0014/10PeV/05,CLOUT4w_Sb_atm01_0014_10PeV_05_066.gz,832238725,3712109.328321004,10657889.681356275,2.5074893533216374,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/05/CLOUT4w_Sb_atm01_0014_10PeV_05_067.gz,ssf,14,Sb,01,10,5,67,120,161,172,DATA9,Sb/atm01/0014/10PeV/05,CLOUT4w_Sb_atm01_0014_10PeV_05_067.gz,713347082,1314117.7319081193,10657889.681356275,4.244876756561629,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/05/CLOUT4w_Sb_atm01_0014_10PeV_05_068.gz,ssf,14,Sb,01,10,5,68,121,162,173,DATA9,Sb/atm01/0014/10PeV/05,CLOUT4w_Sb_atm01_0014_10PeV_05_068.gz,844898491,3494182.688995834,10657889.681356275,4.130686208329624,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/05/CLOUT4w_Sb_atm01_0014_10PeV_05_069.gz,ssf,14,Sb,01,10,5,69,122,163,174,DATA9,Sb/atm01/0014/10PeV/05,CLOUT4w_Sb_atm01_0014_10PeV_05_069.gz,814562592,1592053.3171922532,10657889.681356275,6.198957837778163,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/05/CLOUT4w_Sb_atm01_0014_10PeV_05_070.gz,ssf,14,Sb,01,10,5,70,123,164,175,DATA9,Sb/atm01/0014/10PeV/05,CLOUT4w_Sb_atm01_0014_10PeV_05_070.gz,808716523,1751307.644689907,10657889.681356275,5.911126544006906,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/05/CLOUT4w_Sb_atm01_0014_10PeV_05_071.gz,ssf,14,Sb,01,10,5,71,124,165,176,DATA9,Sb/atm01/0014/10PeV/05,CLOUT4w_Sb_atm01_0014_10PeV_05_071.gz,818019617,2292082.025307492,10657889.681356275,3.616355489068817,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/05/CLOUT4w_Sb_atm01_0014_10PeV_05_072.gz,ssf,14,Sb,01,10,5,72,125,166,177,DATA9,Sb/atm01/0014/10PeV/05,CLOUT4w_Sb_atm01_0014_10PeV_05_072.gz,820862518,2331026.515680104,10657889.681356275,1.1946061622241708,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/05/CLOUT4w_Sb_atm01_0014_10PeV_05_073.gz,ssf,14,Sb,01,10,5,73,126,167,178,DATA9,Sb/atm01/0014/10PeV/05,CLOUT4w_Sb_atm01_0014_10PeV_05_073.gz,816894327,2526612.3652911047,10657889.681356275,0.211339531650125,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/05/CLOUT4w_Sb_atm01_0014_10PeV_05_074.gz,ssf,14,Sb,01,10,5,74,127,168,179,DATA9,Sb/atm01/0014/10PeV/05,CLOUT4w_Sb_atm01_0014_10PeV_05_074.gz,835704761,2594549.374254092,10657889.681356275,0.07870537585263272,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/05/CLOUT4w_Sb_atm01_0014_10PeV_05_075.gz,ssf,14,Sb,01,10,5,75,128,169,180,DATA9,Sb/atm01/0014/10PeV/05,CLOUT4w_Sb_atm01_0014_10PeV_05_075.gz,783329191,1502299.6451242678,10657889.681356275,4.153613749198663,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/05/CLOUT4w_Sb_atm01_0014_10PeV_05_076.gz,ssf,14,Sb,01,10,5,76,129,170,181,DATA9,Sb/atm01/0014/10PeV/05,CLOUT4w_Sb_atm01_0014_10PeV_05_076.gz,801954932,1374238.0802067998,10657889.681356275,0.1678163581049141,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/05/CLOUT4w_Sb_atm01_0014_10PeV_05_077.gz,ssf,14,Sb,01,10,5,77,130,171,182,DATA9,Sb/atm01/0014/10PeV/05,CLOUT4w_Sb_atm01_0014_10PeV_05_077.gz,755195040,1551496.3438375988,10657889.681356275,5.898084324448745,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/05/CLOUT4w_Sb_atm01_0014_10PeV_05_078.gz,ssf,14,Sb,01,10,5,78,131,172,183,DATA9,Sb/atm01/0014/10PeV/05,CLOUT4w_Sb_atm01_0014_10PeV_05_078.gz,840877814,3545048.083148742,10657889.681356275,1.2173905039569628,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/05/CLOUT4w_Sb_atm01_0014_10PeV_05_079.gz,ssf,14,Sb,01,10,5,79,132,173,184,DATA9,Sb/atm01/0014/10PeV/05,CLOUT4w_Sb_atm01_0014_10PeV_05_079.gz,808628548,1548917.0903238207,10657889.681356275,1.3061055654835387,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/05/CLOUT4w_Sb_atm01_0014_10PeV_05_080.gz,ssf,14,Sb,01,10,5,80,133,174,185,DATA9,Sb/atm01/0014/10PeV/05,CLOUT4w_Sb_atm01_0014_10PeV_05_080.gz,816085649,2118490.3440455566,10657889.681356275,0.5153605238426407,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/05/CLOUT4w_Sb_atm01_0014_10PeV_05_081.gz,ssf,14,Sb,01,10,5,81,134,175,186,DATA9,Sb/atm01/0014/10PeV/05,CLOUT4w_Sb_atm01_0014_10PeV_05_081.gz,849945310,3031297.7831103774,10657889.681356275,3.196730365271624,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/05/CLOUT4w_Sb_atm01_0014_10PeV_05_082.gz,ssf,14,Sb,01,10,5,82,135,176,187,DATA9,Sb/atm01/0014/10PeV/05,CLOUT4w_Sb_atm01_0014_10PeV_05_082.gz,847416216,3429202.9166837875,10657889.681356275,2.921143924215845,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/05/CLOUT4w_Sb_atm01_0014_10PeV_05_083.gz,ssf,14,Sb,01,10,5,83,136,177,188,DATA9,Sb/atm01/0014/10PeV/05,CLOUT4w_Sb_atm01_0014_10PeV_05_083.gz,850192030,2748281.031955735,10657889.681356275,1.0519294921666766,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/05/CLOUT4w_Sb_atm01_0014_10PeV_05_084.gz,ssf,14,Sb,01,10,5,84,137,178,189,DATA9,Sb/atm01/0014/10PeV/05,CLOUT4w_Sb_atm01_0014_10PeV_05_084.gz,853805068,3601081.193967332,10657889.681356275,2.3960844046586245,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/05/CLOUT4w_Sb_atm01_0014_10PeV_05_085.gz,ssf,14,Sb,01,10,5,85,138,179,190,DATA9,Sb/atm01/0014/10PeV/05,CLOUT4w_Sb_atm01_0014_10PeV_05_085.gz,802223832,1702372.6577440118,10657889.681356275,5.273795885283459,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/05/CLOUT4w_Sb_atm01_0014_10PeV_05_086.gz,ssf,14,Sb,01,10,5,86,139,180,191,DATA9,Sb/atm01/0014/10PeV/05,CLOUT4w_Sb_atm01_0014_10PeV_05_086.gz,845818725,3942508.70205182,10657889.681356275,0.2108948572254628,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/05/CLOUT4w_Sb_atm01_0014_10PeV_05_087.gz,ssf,14,Sb,01,10,5,87,140,181,192,DATA9,Sb/atm01/0014/10PeV/05,CLOUT4w_Sb_atm01_0014_10PeV_05_087.gz,836579604,3184362.325857615,10657889.681356275,4.845141799856608,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/05/CLOUT4w_Sb_atm01_0014_10PeV_05_088.gz,ssf,14,Sb,01,10,5,88,141,182,193,DATA9,Sb/atm01/0014/10PeV/05,CLOUT4w_Sb_atm01_0014_10PeV_05_088.gz,791378217,1739473.0825900135,10657889.681356275,0.4928982717183839,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/05/CLOUT4w_Sb_atm01_0014_10PeV_05_089.gz,ssf,14,Sb,01,10,5,89,142,183,194,DATA9,Sb/atm01/0014/10PeV/05,CLOUT4w_Sb_atm01_0014_10PeV_05_089.gz,805369919,1768029.0616371832,10657889.681356275,5.6707564205109255,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/05/CLOUT4w_Sb_atm01_0014_10PeV_05_090.gz,ssf,14,Sb,01,10,5,90,143,184,195,DATA9,Sb/atm01/0014/10PeV/05,CLOUT4w_Sb_atm01_0014_10PeV_05_090.gz,831174065,1995979.149087312,10657889.681356275,1.1357451805608347,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/05/CLOUT4w_Sb_atm01_0014_10PeV_05_091.gz,ssf,14,Sb,01,10,5,91,144,185,196,DATA9,Sb/atm01/0014/10PeV/05,CLOUT4w_Sb_atm01_0014_10PeV_05_091.gz,804158322,2857631.490071132,10657889.681356275,2.421657206957326,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/05/CLOUT4w_Sb_atm01_0014_10PeV_05_092.gz,ssf,14,Sb,01,10,5,92,145,186,197,DATA9,Sb/atm01/0014/10PeV/05,CLOUT4w_Sb_atm01_0014_10PeV_05_092.gz,828674680,1823369.2297065973,10657889.681356275,3.656259161732756,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/05/CLOUT4w_Sb_atm01_0014_10PeV_05_093.gz,ssf,14,Sb,01,10,5,93,146,187,198,DATA9,Sb/atm01/0014/10PeV/05,CLOUT4w_Sb_atm01_0014_10PeV_05_093.gz,840107469,2461996.518315029,10657889.681356275,3.921787349161295,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/05/CLOUT4w_Sb_atm01_0014_10PeV_05_094.gz,ssf,14,Sb,01,10,5,94,147,188,199,DATA9,Sb/atm01/0014/10PeV/05,CLOUT4w_Sb_atm01_0014_10PeV_05_094.gz,833544997,1838221.4388739425,10657889.681356275,5.313840954443825,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/05/CLOUT4w_Sb_atm01_0014_10PeV_05_095.gz,ssf,14,Sb,01,10,5,95,148,189,200,DATA9,Sb/atm01/0014/10PeV/05,CLOUT4w_Sb_atm01_0014_10PeV_05_095.gz,829937200,2643594.433185483,10657889.681356275,2.1015168466052327,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/05/CLOUT4w_Sb_atm01_0014_10PeV_05_096.gz,ssf,14,Sb,01,10,5,96,149,190,201,DATA9,Sb/atm01/0014/10PeV/05,CLOUT4w_Sb_atm01_0014_10PeV_05_096.gz,835621585,3412752.772522085,10657889.681356275,5.844942784735913,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/05/CLOUT4w_Sb_atm01_0014_10PeV_05_097.gz,ssf,14,Sb,01,10,5,97,150,191,202,DATA9,Sb/atm01/0014/10PeV/05,CLOUT4w_Sb_atm01_0014_10PeV_05_097.gz,828015040,2744740.492148181,10657889.681356275,3.789923577096213,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/05/CLOUT4w_Sb_atm01_0014_10PeV_05_098.gz,ssf,14,Sb,01,10,5,98,151,192,203,DATA9,Sb/atm01/0014/10PeV/05,CLOUT4w_Sb_atm01_0014_10PeV_05_098.gz,836146113,2197775.763467289,10657889.681356275,3.187891946789388,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/05/CLOUT4w_Sb_atm01_0014_10PeV_05_099.gz,ssf,14,Sb,01,10,5,99,152,193,204,DATA9,Sb/atm01/0014/10PeV/05,CLOUT4w_Sb_atm01_0014_10PeV_05_099.gz,727322088,1295536.8355089065,10657889.681356275,3.874470088178252,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/10/CLOUT4w_Sb_atm01_0014_10PeV_10_000.gz,ssf,14,Sb,01,10,10,0,53,94,105,DATA9,Sb/atm01/0014/10PeV/10,CLOUT4w_Sb_atm01_0014_10PeV_10_000.gz,795652058,2028454.1487669807,10657889.681356275,4.888200906456456,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/10/CLOUT4w_Sb_atm01_0014_10PeV_10_001.gz,ssf,14,Sb,01,10,10,1,54,95,106,DATA9,Sb/atm01/0014/10PeV/10,CLOUT4w_Sb_atm01_0014_10PeV_10_001.gz,803533177,3800898.961659152,10657889.681356275,3.0563899712513014,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/10/CLOUT4w_Sb_atm01_0014_10PeV_10_002.gz,ssf,14,Sb,01,10,10,2,55,96,107,DATA9,Sb/atm01/0014/10PeV/10,CLOUT4w_Sb_atm01_0014_10PeV_10_002.gz,771585696,1800401.2021649962,10657889.681356275,4.439888750054944,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/10/CLOUT4w_Sb_atm01_0014_10PeV_10_003.gz,ssf,14,Sb,01,10,10,3,56,97,108,DATA9,Sb/atm01/0014/10PeV/10,CLOUT4w_Sb_atm01_0014_10PeV_10_003.gz,756417801,1892285.5003117097,10657889.681356275,2.9818778794415173,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/10/CLOUT4w_Sb_atm01_0014_10PeV_10_004.gz,ssf,14,Sb,01,10,10,4,57,98,109,DATA9,Sb/atm01/0014/10PeV/10,CLOUT4w_Sb_atm01_0014_10PeV_10_004.gz,796831680,5757739.571055245,10657889.681356275,5.028707106319842,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/10/CLOUT4w_Sb_atm01_0014_10PeV_10_005.gz,ssf,14,Sb,01,10,10,5,58,99,110,DATA9,Sb/atm01/0014/10PeV/10,CLOUT4w_Sb_atm01_0014_10PeV_10_005.gz,810754951,2093131.5747894463,10657889.681356275,4.049547931607485,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/10/CLOUT4w_Sb_atm01_0014_10PeV_10_006.gz,ssf,14,Sb,01,10,10,6,59,100,111,DATA9,Sb/atm01/0014/10PeV/10,CLOUT4w_Sb_atm01_0014_10PeV_10_006.gz,785162684,2244823.478523216,10657889.681356275,0.07749979995140559,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/10/CLOUT4w_Sb_atm01_0014_10PeV_10_007.gz,ssf,14,Sb,01,10,10,7,60,101,112,DATA9,Sb/atm01/0014/10PeV/10,CLOUT4w_Sb_atm01_0014_10PeV_10_007.gz,784992853,1564745.2825484914,10657889.681356275,5.094585565526004,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/10/CLOUT4w_Sb_atm01_0014_10PeV_10_008.gz,ssf,14,Sb,01,10,10,8,61,102,113,DATA9,Sb/atm01/0014/10PeV/10,CLOUT4w_Sb_atm01_0014_10PeV_10_008.gz,712891886,1234646.9575048578,10657889.681356275,2.4854842223317037,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/10/CLOUT4w_Sb_atm01_0014_10PeV_10_009.gz,ssf,14,Sb,01,10,10,9,62,103,114,DATA9,Sb/atm01/0014/10PeV/10,CLOUT4w_Sb_atm01_0014_10PeV_10_009.gz,799977317,2334336.4492477216,10657889.681356275,0.9849304123819684,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/10/CLOUT4w_Sb_atm01_0014_10PeV_10_010.gz,ssf,14,Sb,01,10,10,10,63,104,115,DATA9,Sb/atm01/0014/10PeV/10,CLOUT4w_Sb_atm01_0014_10PeV_10_010.gz,805069618,2119277.329127963,10657889.681356275,4.117353543296502,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/10/CLOUT4w_Sb_atm01_0014_10PeV_10_011.gz,ssf,14,Sb,01,10,10,11,64,105,116,DATA9,Sb/atm01/0014/10PeV/10,CLOUT4w_Sb_atm01_0014_10PeV_10_011.gz,802024320,2034184.831037586,10657889.681356275,3.4691725260010413,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/10/CLOUT4w_Sb_atm01_0014_10PeV_10_012.gz,ssf,14,Sb,01,10,10,12,65,106,117,DATA9,Sb/atm01/0014/10PeV/10,CLOUT4w_Sb_atm01_0014_10PeV_10_012.gz,795311892,3038619.340476744,10657889.681356275,3.0834601722782287,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/10/CLOUT4w_Sb_atm01_0014_10PeV_10_013.gz,ssf,14,Sb,01,10,10,13,66,107,118,DATA9,Sb/atm01/0014/10PeV/10,CLOUT4w_Sb_atm01_0014_10PeV_10_013.gz,786040121,1972213.8985802585,10657889.681356275,5.792694159908803,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/10/CLOUT4w_Sb_atm01_0014_10PeV_10_014.gz,ssf,14,Sb,01,10,10,14,67,108,119,DATA9,Sb/atm01/0014/10PeV/10,CLOUT4w_Sb_atm01_0014_10PeV_10_014.gz,771962592,1965251.806051012,10657889.681356275,0.800355537566919,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/10/CLOUT4w_Sb_atm01_0014_10PeV_10_015.gz,ssf,14,Sb,01,10,10,15,68,109,120,DATA9,Sb/atm01/0014/10PeV/10,CLOUT4w_Sb_atm01_0014_10PeV_10_015.gz,792646356,1632120.6257093556,10657889.681356275,5.772842362840344,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/10/CLOUT4w_Sb_atm01_0014_10PeV_10_016.gz,ssf,14,Sb,01,10,10,16,69,110,121,DATA9,Sb/atm01/0014/10PeV/10,CLOUT4w_Sb_atm01_0014_10PeV_10_016.gz,799784252,3219341.22253183,10657889.681356275,2.1224210155396293,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/10/CLOUT4w_Sb_atm01_0014_10PeV_10_017.gz,ssf,14,Sb,01,10,10,17,70,111,122,DATA9,Sb/atm01/0014/10PeV/10,CLOUT4w_Sb_atm01_0014_10PeV_10_017.gz,798127885,2370863.642888867,10657889.681356275,1.5819620128370335,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/10/CLOUT4w_Sb_atm01_0014_10PeV_10_018.gz,ssf,14,Sb,01,10,10,18,71,112,123,DATA9,Sb/atm01/0014/10PeV/10,CLOUT4w_Sb_atm01_0014_10PeV_10_018.gz,784063836,1626597.099917646,10657889.681356275,4.690954052830705,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/10/CLOUT4w_Sb_atm01_0014_10PeV_10_019.gz,ssf,14,Sb,01,10,10,19,72,113,124,DATA9,Sb/atm01/0014/10PeV/10,CLOUT4w_Sb_atm01_0014_10PeV_10_019.gz,798948296,2663162.7643844844,10657889.681356275,6.115813091813415,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/10/CLOUT4w_Sb_atm01_0014_10PeV_10_020.gz,ssf,14,Sb,01,10,10,20,73,114,125,DATA9,Sb/atm01/0014/10PeV/10,CLOUT4w_Sb_atm01_0014_10PeV_10_020.gz,779115234,1527007.8204842051,10657889.681356275,5.583695080585256,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/10/CLOUT4w_Sb_atm01_0014_10PeV_10_021.gz,ssf,14,Sb,01,10,10,21,74,115,126,DATA9,Sb/atm01/0014/10PeV/10,CLOUT4w_Sb_atm01_0014_10PeV_10_021.gz,814114388,2615512.3298585215,10657889.681356275,4.17053854244274,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/10/CLOUT4w_Sb_atm01_0014_10PeV_10_022.gz,ssf,14,Sb,01,10,10,22,75,116,127,DATA9,Sb/atm01/0014/10PeV/10,CLOUT4w_Sb_atm01_0014_10PeV_10_022.gz,785004851,4644729.853893071,10657889.681356275,6.161729408342771,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/10/CLOUT4w_Sb_atm01_0014_10PeV_10_023.gz,ssf,14,Sb,01,10,10,23,76,117,128,DATA9,Sb/atm01/0014/10PeV/10,CLOUT4w_Sb_atm01_0014_10PeV_10_023.gz,711028572,1530411.220281588,10657889.681356275,5.883613760580694,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/10/CLOUT4w_Sb_atm01_0014_10PeV_10_024.gz,ssf,14,Sb,01,10,10,24,77,118,129,DATA9,Sb/atm01/0014/10PeV/10,CLOUT4w_Sb_atm01_0014_10PeV_10_024.gz,773614829,1934989.9666343087,10657889.681356275,2.024550039267029,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/10/CLOUT4w_Sb_atm01_0014_10PeV_10_025.gz,ssf,14,Sb,01,10,10,25,78,119,130,DATA9,Sb/atm01/0014/10PeV/10,CLOUT4w_Sb_atm01_0014_10PeV_10_025.gz,781770121,3026683.742351346,10657889.681356275,1.6128450953857365,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/10/CLOUT4w_Sb_atm01_0014_10PeV_10_026.gz,ssf,14,Sb,01,10,10,26,79,120,131,DATA9,Sb/atm01/0014/10PeV/10,CLOUT4w_Sb_atm01_0014_10PeV_10_026.gz,792213138,1634168.18522623,10657889.681356275,2.396724462160213,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/10/CLOUT4w_Sb_atm01_0014_10PeV_10_027.gz,ssf,14,Sb,01,10,10,27,80,121,132,DATA9,Sb/atm01/0014/10PeV/10,CLOUT4w_Sb_atm01_0014_10PeV_10_027.gz,762923429,1449446.4344889233,10657889.681356275,5.01563717736475,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/10/CLOUT4w_Sb_atm01_0014_10PeV_10_028.gz,ssf,14,Sb,01,10,10,28,81,122,133,DATA9,Sb/atm01/0014/10PeV/10,CLOUT4w_Sb_atm01_0014_10PeV_10_028.gz,729799571,1755132.730149668,10657889.681356275,2.3787481457878963,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/10/CLOUT4w_Sb_atm01_0014_10PeV_10_029.gz,ssf,14,Sb,01,10,10,29,82,123,134,DATA9,Sb/atm01/0014/10PeV/10,CLOUT4w_Sb_atm01_0014_10PeV_10_029.gz,807546916,1974294.1673499548,10657889.681356275,4.092707300005715,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/10/CLOUT4w_Sb_atm01_0014_10PeV_10_030.gz,ssf,14,Sb,01,10,10,30,83,124,135,DATA9,Sb/atm01/0014/10PeV/10,CLOUT4w_Sb_atm01_0014_10PeV_10_030.gz,800891322,2328878.543294483,10657889.681356275,6.068194750650692,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/10/CLOUT4w_Sb_atm01_0014_10PeV_10_031.gz,ssf,14,Sb,01,10,10,31,84,125,136,DATA9,Sb/atm01/0014/10PeV/10,CLOUT4w_Sb_atm01_0014_10PeV_10_031.gz,778251332,2494943.581114776,10657889.681356275,4.834778313322246,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/10/CLOUT4w_Sb_atm01_0014_10PeV_10_032.gz,ssf,14,Sb,01,10,10,32,85,126,137,DATA9,Sb/atm01/0014/10PeV/10,CLOUT4w_Sb_atm01_0014_10PeV_10_032.gz,822351348,2405738.678292088,10657889.681356275,3.790575128292944,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/10/CLOUT4w_Sb_atm01_0014_10PeV_10_033.gz,ssf,14,Sb,01,10,10,33,86,127,138,DATA9,Sb/atm01/0014/10PeV/10,CLOUT4w_Sb_atm01_0014_10PeV_10_033.gz,783917275,1642409.5533894058,10657889.681356275,0.4418260412544502,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/10/CLOUT4w_Sb_atm01_0014_10PeV_10_034.gz,ssf,14,Sb,01,10,10,34,87,128,139,DATA9,Sb/atm01/0014/10PeV/10,CLOUT4w_Sb_atm01_0014_10PeV_10_034.gz,806692055,3497664.9307812927,10657889.681356275,1.7136278793459887,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/10/CLOUT4w_Sb_atm01_0014_10PeV_10_035.gz,ssf,14,Sb,01,10,10,35,88,129,140,DATA9,Sb/atm01/0014/10PeV/10,CLOUT4w_Sb_atm01_0014_10PeV_10_035.gz,815843040,1920278.6982388927,10657889.681356275,3.893489605676672,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/10/CLOUT4w_Sb_atm01_0014_10PeV_10_036.gz,ssf,14,Sb,01,10,10,36,89,130,141,DATA9,Sb/atm01/0014/10PeV/10,CLOUT4w_Sb_atm01_0014_10PeV_10_036.gz,790928402,2499606.9275392485,10657889.681356275,4.850319668023524,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/10/CLOUT4w_Sb_atm01_0014_10PeV_10_037.gz,ssf,14,Sb,01,10,10,37,90,131,142,DATA9,Sb/atm01/0014/10PeV/10,CLOUT4w_Sb_atm01_0014_10PeV_10_037.gz,723211655,1582994.5859195571,10657889.681356275,0.3693838661831762,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/10/CLOUT4w_Sb_atm01_0014_10PeV_10_038.gz,ssf,14,Sb,01,10,10,38,91,132,143,DATA9,Sb/atm01/0014/10PeV/10,CLOUT4w_Sb_atm01_0014_10PeV_10_038.gz,799600886,2085789.4969809523,10657889.681356275,3.6914323681236536,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/10/CLOUT4w_Sb_atm01_0014_10PeV_10_039.gz,ssf,14,Sb,01,10,10,39,92,133,144,DATA9,Sb/atm01/0014/10PeV/10,CLOUT4w_Sb_atm01_0014_10PeV_10_039.gz,793658938,1897158.6105869235,10657889.681356275,5.274339995795434,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/10/CLOUT4w_Sb_atm01_0014_10PeV_10_040.gz,ssf,14,Sb,01,10,10,40,93,134,145,DATA9,Sb/atm01/0014/10PeV/10,CLOUT4w_Sb_atm01_0014_10PeV_10_040.gz,805226532,1934188.8190199423,10657889.681356275,5.015542685701181,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/10/CLOUT4w_Sb_atm01_0014_10PeV_10_041.gz,ssf,14,Sb,01,10,10,41,94,135,146,DATA9,Sb/atm01/0014/10PeV/10,CLOUT4w_Sb_atm01_0014_10PeV_10_041.gz,807360759,2112443.9381031105,10657889.681356275,3.880370144147301,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/10/CLOUT4w_Sb_atm01_0014_10PeV_10_042.gz,ssf,14,Sb,01,10,10,42,95,136,147,DATA9,Sb/atm01/0014/10PeV/10,CLOUT4w_Sb_atm01_0014_10PeV_10_042.gz,795591210,2627269.232061133,10657889.681356275,1.5887451926697722,10728
/DATA9/DataBase/Sb/atm01/0014/10PeV/10/CLOUT4w_Sb_atm01_0014_10PeV_10_043.gz,ssf,14,Sb,01,10,10,43,96,137,148,DATA9,Sb/atm01/0014/10PeV/10,CLOUT4w_Sb_atm01_0014_10PeV_10_043.gz,791237803,4113864.0796193,10657889.681356275,3.082071562344953,10728
